¢#0,¢#70200,©#0,§#265680,©#1454160,ª#367800,©#1723980,§#0
¢#0,¢#1035600,©#0,§#929820
¢#0,©#11700,§#12180,§#0
¢#0,©#81120,§#65280
¢#0,©#0,ª#1380,©#2246040,§#158940
¢#0,¢#180,©#60,§#60360
¢#0,©#0,§#164580,§#0
¢#0,©#1200,§#1080
¢#0,§#60
¢#0,©#12660,§#120
¢#0,©#159240,§#12360,©#6720,§#63720
¢#0,©#74460,§#88920
¢#0,©#60,ª#412380,©#1730040,§#0
¢#0,©#1884720,§#60
¢#0,©#240,ª#1196760,©#178860,§#0
¢#0,©#83700,§#858780
¢#0,©#60,ª#90240,©#3103860,§#600
¢#0,©#325080,§#1560120
¢#0,©#258600,§#612840
¢#0,¢#0,©#0,§#450780
¢#0,©#161880,§#4080
¢#0,©#1629120,§#788640
¢#0,©#438180,§#92220
¢#0,©#840,§#1921020
¢#0,©#0,§#0
¢#0,©#60240,§#703080
¢#0,©#7920,ª#2640,§#319560
¤#0,¢#420,©#0,§#660
¢#0,©#260640,§#0
¢#0,§#1037880
¢#0,©#166140,ª#60,©#1238520,§#120
¢#0,©#3840,§#415140
¢#0,©#120,§#25920
¢#0,©#250020,ª#605100,§#1285620,§#0
¢#0,©#2700,§#426960
¢#0,©#0,ª#1149120,§#588480
¢#0,©#61740,§#94140
¢#0,¢#0,©#500640,§#81600
¢#0,¢#98280,©#7440,§#244140
¢#0,©#60,ª#621720,©#2247480,§#0
¢#0,©#1476840,§#60
¢#0,©#14220,§#1080
¢#0,¢#60,©#0,£#0,§#1571040
¢#0,©#0,ª#961920,©#1530000,§#60
¢#0,©#0,ª#508920,§#2419320
¢#0,©#702240,ª#448680,§#1618380
¢#0,©#300,§#12180
¢#0,¢#12180,©#0,ª#58620,©#115080,§#60
¢#0,©#0,ª#82620,©#3420,§#162480
¢#0,©#480,§#2580
¢#0,©#79440,§#1200
¢#0,©#2460,§#99600
¢#0,©#0,§#116880
¢#0,©#0,§#510780
¢#0,©#6300,§#15420
¢#0,©#351360,§#2940,©#54660,ª#1380,©#2520,§#120
¢#0,©#271560,§#60
¢#0,©#0,§#5400
¢#0,¢#76620,©#8100,ª#120,§#12420
¢#0,©#0,ª#60,©#1460820,§#0
¢#0,©#60,§#441000,§#0
¢#0,©#0,ª#94740,©#591540,§#60,©#1562580,ª#82800,©#16500,§#0
¢#0,©#24000,§#1888800
¢#0,©#6780,§#60
¢#0,¢#0,©#430140,ª#240,§#1291980
¢#0,©#5760,§#77400
¢#0,©#0,§#11280
¢#0,©#60,ª#1299660,§#440220
¢#0,©#5820,§#3660
¢#0,©#1037100,§#433560
¢#0,¢#0,©#520140,ª#2001000,§#677520
©#0,ª#75780,§#2251020
¢#0,©#0,§#2160
¢#0,©#57300,§#603240
¢#0,§#253140
¢#0,©#87000,§#10080
¢#0,©#4440,§#172320
¢#0,©#272640,§#261900
¢#0,©#60,§#0
¢#0,©#0,§#435420
¢#0,¢#101700,©#0,§#166740
¢#0,©#258780,§#3900
¢#0,©#456960,ª#682800,§#602880
¢#0,©#1371840,§#1129740
¢#0,©#512040,ª#674100,§#616440
¢#0,¢#58020,©#614040,§#960
¢#0,©#120,§#11040,§#0
¤#0,¢#0,©#60,ª#960,©#1832520,§#120
¢#0,©#193980,ª#58980,§#461160
¢#0,©#600300,§#1831200
¢#0,¢#0,©#3180,§#60
¢#0,©#2532780,§#574440
¢#0,©#342660,¨#60,©#82320,ª#60,©#0,§#0
¢#0,©#60,§#526140
¢#0,©#60,ª#360,©#1708920,§#0
¢#0,©#158820,§#11700,§#0
©#0,ª#85200,§#787620
¢#0,§#2160
¢#0,§#420
¢#0,©#9720,§#447780
¢#0,¢#174420,§#0
¢#0,©#0,£#73920,§#2094660,©#231360,§#21300
¢#0,¢#439980,©#0,§#690600
¢#0,©#417960,§#60
¢#0,©#300,ª#336960,©#881640,§#60
¢#0,©#120,§#711360
¢#0,©#7740,§#589140,§#0
¢#0,©#780,§#81120
¢#0,¢#4260,¢#0,©#152880,§#1740,§#0
¢#0,©#0,§#14460
¢#0,©#105840,§#2460
¢#0,©#60,§#11040
¢#0,©#149940,ª#1046100,ª#706140,§#1294320
¢#0,©#0,ª#83100,©#522660,©#510600,ª#10080,©#13920,ª#240,©#1290780,§#60
¢#0,©#0,§#21180
¢#0,©#85260,§#2418000
¢#0,©#582180,§#0
¢#0,¢#329700,©#521640,§#14940
¢#0,©#0,§#455640
¢#0,©#0,§#6840
¢#0,©#1195860,§#60
¢#0,©#0,§#11040
¢#0,©#0,§#3120
¢#0,©#1980,§#83700
¢#0,§#241020,§#0
¢#0,©#6240,§#10260
¢#0,©#60,§#421320
¢#0,©#0,§#0
¢#0,©#60,§#240
¢#0,©#10080,§#610500
¢#0,©#60,§#12360
¢#0,©#0,§#19800
¢#0,©#0,¥#517980,§#2524980
¢#0,§#253980
¢#0,©#14520,§#0
¢#0,©#0,§#674760
¢#0,©#60,§#3900
¢#0,©#522660,ª#21900,©#1278240,§#0
¢#0,©#1650120,ª#60,©#1187160,ª#60,©#6120,ª#0,©#0,ª#0,©#599460,§#0
¢#0,©#14400,§#149220
¢#0,©#60,§#120
¢#0,©#247140,§#1140
¢#0,©#60,§#0
¢#0,©#60,§#8640
¢#0,©#24060,§#0
¢#0,©#3109020,§#420
¢#0,©#89280,§#480
¢#0,©#492960,ª#974340,§#351120
¢#0,ª#60,©#420,§#3360,§#0
¢#0,©#519960,ª#71340,©#619560,§#0
¢#0,©#1037520,§#143940
¢#0,¢#60,©#8160,ª#480,©#2431980,§#0
¢#0,©#1560,§#25500
¢#0,©#168720,§#8100
¢#0,©#64500,§#363240
¢#0,§#60
¢#0,©#60,§#60
¢#0,©#66780,§#60
¢#0,©#60,ª#112200,©#2308620,§#0
¢#0,ª#60,©#1642080,§#1093740,§#0
¢#0,§#81240
¢#0,©#5460,§#107640
¢#0,©#10440,§#540
¢#0,©#872880,ª#322440,§#4380
¢#0,©#694260,ª#63480,©#434040,£#3600,§#511260,©#192300,§#73020
¢#0,©#60,§#26400
¢#0,©#409620,§#5640,©#60,§#1440
¢#0,©#4440,§#94980
¢#0,©#0,§#120
¢#0,©#3351840,ª#0,©#109920,§#60
¢#0,©#240,§#8580
¢#0,©#60,§#1205460
¢#0,©#360,ª#0,©#61020,§#0
¢#0,©#526440,§#120
¢#0,©#2640,§#540
¢#0,©#1379940,§#540
¢#0,©#2940,§#23280
¢#0,©#519300,§#61980
¢#0,©#0,ª#900,©#3536280,§#0
¢#0,©#0,§#4260,§#0
¢#0,©#360,ª#0,©#1475040,§#58380
©#0,§#164640
¢#0,¢#165840,©#2280,§#18480
¢#0,©#597720,§#599520
¢#0,©#1145040,§#60
¢#0,¢#1380,©#87900,ª#4500,§#102240
¢#0,§#120,§#0
¢#0,©#63000,§#4800
¢#0,©#62160,§#378600
¢#0,©#540,§#24180
¢#0,¢#189000,©#60060,§#1140
¢#0,©#2149320,§#420
¢#0,©#2521020,ª#780,©#66600,§#0,©#441840,§#86460
¢#0,©#0,§#60
¢#0,©#60,§#95460
¢#0,©#1197540,ª#900,§#514080
¢#0,©#0,§#29160
¢#0,©#78660,§#7740
¢#0,¢#952740,©#0,§#60
¢#0,©#0,§#59220
¢#0,©#1361220,§#90960
¢#0,©#300,©#300,§#780
¢#0,©#2220,§#95460
¢#0,©#257340,§#285120
¢#0,©#0,§#1632540
¢#0,©#2398080,ª#240,©#182040,§#180
¢#0,©#1260,§#670680
¢#0,©#4500,§#120
¢#0,©#262620,§#496080
¢#0,©#0,§#16200,©#80520,§#1027560
¢#0,©#17820,§#78060
¢#0,§#674280
¢#0,§#20100,§#0
¢#0,©#95040,ª#1053660,©#180,ª#600,©#2396820,§#0
¢#0,©#4020,§#60
¢#0,©#0,§#585720
¢#0,©#0,§#3798900
¢#0,©#22860,§#60
¢#0,©#88320,§#0
¢#0,©#3540,§#25560
¢#0,©#335460,ª#336540,§#5040
¢#0,©#595560,ª#1234980,§#1553040
¢#0,©#660,§#540
¢#0,©#0,§#538440
¢#0,©#104940,§#347640
¢#0,©#2677680,§#0
¢#0,©#60,§#1044420
¢#0,©#507720,§#240
¢#0,©#330360,ª#60,©#684720,§#0,©#22200,ª#0,©#75060,£#0,§#1194600,©#518160,§#120
¢#0,©#81600,ª#0,©#357600,§#60
¢#0,©#409740,ª#795480,ª#517620,§#98220
¢#0,©#98700,ª#5580,§#517920
¢#0,©#60,§#360060,§#0
¢#0,©#1966500,§#420
¢#0,©#428580,ª#1260,§#353340
¢#0,©#250440,ª#4140,§#109860
¢#0,©#0,§#60
¢#0,©#0,§#339960
¢#0,§#60,§#0
¢#0,©#0,§#254280
¢#0,©#0,§#606780
¢#0,©#60,§#11220
¢#0,©#10020,ª#16440,©#1269120,§#120
¢#0,¢#6900,©#300,§#76260
¢#0,©#12240,§#0
¢#0,©#363360,§#1440
¢#0,§#60
¢#0,©#120,ª#120,©#6420,§#0
¢#0,§#5040
¢#0,©#603540,§#5520
¢#0,©#60,§#3600
¢#0,¢#540,©#0,§#536820
¢#0,©#162840,§#594660
¢#0,©#63120,§#0
¢#0,¢#9180,©#314580,§#60
¢#0,©#533460,§#540
¢#0,©#0,§#3480,§#0
¤#0,¢#1080,¢#73260,©#12660,ª#0,©#2318280,§#0
¢#0,©#670200,§#0
¤#0,¢#5640,©#0,§#63600
¢#0,©#720,§#0
¢#0,©#60,§#15660
¢#0,©#250680,§#10440
©#0,§#86700,©#120,ª#60,©#427140,§#60
¢#0,©#0,§#0
¢#0,©#0,§#180
¢#0,©#60,§#180
¢#0,©#74400,§#5580
¢#0,©#421860,§#20520
¢#0,©#0,§#61320
¢#0,©#28620,§#251580
¢#0,©#463140,©#3269940,§#1500
¢#0,©#111060,§#0
¢#0,©#866340,§#480
¢#0,©#120,ª#6120,©#861240,§#0,©#339420,§#514560
¢#0,©#300,§#71340
¢#0,©#523620,ª#1037160,©#2321820,§#60
¢#0,©#2160,§#87540
¢#0,©#60,ª#0,©#2244660,§#0
¢#0,©#60,§#4200
¢#0,©#600,§#360
¢#0,©#120,§#1372680
¢#0,©#1620,§#780
¢#0,§#1380
¢#0,©#6000,§#419460
¢#0,©#13260,ª#413040,§#1560660
¢#0,©#3480,ª#0,©#1489920,§#0
¢#0,©#0,§#498660,©#607080,§#82020
¢#0,§#103260
¢#0,©#0,§#356820
¢#0,ª#2506140,§#699300
¢#0,©#60,ª#89460,©#64680,§#2340
¢#0,©#66840,§#24780
¢#0,§#244320,§#0
¢#0,©#0,§#430260
¢#0,©#140580,§#1318140
¢#0,©#264180,ª#10560,©#430500,§#60
¢#0,¢#720,©#237720,ª#115980,§#75180
¢#0,©#0,§#18060
¢#0,©#0,§#174240,§#0
¢#0,©#2163180,§#0
¢#0,§#1535400
¢#0,¢#480,©#345720,ª#857760,©#89520,ª#360,§#64020
¢#0,©#540,§#0
¢#0,©#20700,§#60
¢#0,§#416040,§#0
¢#0,©#83160,ª#71820,§#9300
¢#0,©#0,§#7620
¢#0,©#60,ª#595860,©#1103100,£#240,§#1300320
¢#0,©#27180,ª#146580,§#1582440
¢#0,©#6900,§#177060
¢#0,©#0,§#27540
¢#0,©#760380,ª#436020,§#856680
¢#0,©#662340,ª#25620,§#750660
¤#0,¢#13800,©#610020,§#1197540
¢#0,©#81660,§#0
¢#0,©#60,ª#1489260,ª#585060,©#88800,§#0
¢#0,©#258600,ª#341520,§#1197000
¢#0,©#240,§#94020
¢#0,©#1920,§#194460
¢#0,©#0,§#0
¢#0,©#240,§#10860
¢#0,©#0,§#3600
¢#0,©#1140,§#69060
¢#0,©#151860,§#455160
¤#0,©#60,§#4620
¢#0,©#701100,§#60
¢#0,§#160740
¤#0,¢#10320,¢#60,©#1041720,ª#360,§#345540
¢#0,©#0,§#939900
¢#0,©#72000,§#288180
¢#0,¢#459120,©#240,§#60
¢#0,©#72060,ª#1123860,§#696420
¢#0,©#606720,§#2100,©#1820640,§#300
¢#0,©#154500,ª#180,©#1025040,§#531480
¢#0,©#150240,§#3225120
¢#0,©#78060,§#8160
¢#0,©#780,ª#9180,§#1275840
¢#0,¢#622440,©#0,ª#607260,©#1116900,§#0
¢#0,©#267780,§#60
¢#0,©#348900,§#0
¢#0,¢#175140,©#0,§#0
¢#0,©#0,§#1320
¢#0,©#60,ª#9600,©#1549200,§#0
¢#0,¢#4560,©#585300,ª#876540,©#610440,§#60
¢#0,©#454680,§#1194300
¢#0,©#90960,§#0
¢#0,¢#60,©#324900,§#89760
¢#0,©#0,§#0
¢#0,©#0,§#0
¢#0,©#60,ª#1020,§#3809700
¤#0,¢#68700,©#1474860,§#17880
¢#0,¢#607080,©#60,ª#511020,©#956880,§#60
¢#0,©#0,§#960
¢#0,©#91020,§#422520
¢#0,©#113520,§#82320
¢#0,©#198240,§#1548600,§#0
¢#0,©#60,§#0
¢#0,©#0,ª#234240,©#4200,ª#1204560,©#364440,§#0
¢#0,©#14880,§#120
¢#0,©#60,©#120,§#2160
¢#0,©#141840,ª#1200,©#1124580,§#0
¢#0,©#0,§#420720
¢#0,©#180,§#335820
¢#0,©#342120,§#2942160
¢#0,©#358440,§#155760
¢#0,©#155160,ª#253140,§#9720
¢#0,©#335940,§#0
¢#0,¢#624660,©#0,§#1880700
¢#0,©#0,ª#3540,§#170520
¢#0,©#1448280,§#1566780
¢#0,©#11220,§#60
¢#0,©#60,§#60,©#60,§#60
¢#0,©#0,§#615000
¢#0,©#780,ª#0,ª#0,©#60,§#0,§#0,§#328320
¢#0,©#352440,ª#960,§#14700
¢#0,©#2239080,§#96540
¢#0,©#240,©#0,§#5760
¢#0,©#1373820,§#10320
¢#0,§#3660
¢#0,©#0,ª#579480,©#441180,ª#1560,©#95940,ª#120,©#90660,§#60
¢#0,©#67380,§#2239980
¢#0,©#97320,§#64740
¢#0,©#0,§#300
¢#0,©#68280,§#60
¢#0,¢#5700,¢#0,©#143160,§#180900
¢#0,§#60
¢#0,©#10320,§#1080
¢#0,¢#1320,¢#56700,©#0,§#10020,©#1727700,ª#1033140,©#963720,§#60
¢#0,©#5820,§#188160
¢#0,©#182220,ª#240,§#167280
¢#0,©#9540,§#60
¢#0,©#18840,§#3540,§#0
¢#0,©#158700,§#5880
¢#0,©#0,§#10020
¢#0,©#120,©#0,©#265860,§#3538080
¢#0,§#20280
¢#0,©#83100,§#4800
¢#0,©#81900,§#81720
¢#0,©#61620,ª#1292880,§#27540
¢#0,¢#1010400,©#5400,§#97080
¢#0,©#149880,§#86520
¢#0,©#12240,§#4560
¢#0,¢#2686200,©#0,§#4620
¢#0,©#1188420,§#2093880
¢#0,©#520380,§#60
¢#0,©#256740,ª#0,©#120,ª#0,©#2160600,§#0
¢#0,§#106080,§#0
¢#0,©#60,§#60
¢#0,©#7740,ª#504840,©#197460,§#335040
¢#0,©#91920,ª#120,©#601920,§#0
¢#0,©#151860,§#4500
¢#0,©#0,§#60
¢#0,©#180,§#328380
¢#0,©#240120,§#60
¢#0,©#120,§#67920
¢#0,©#90240,§#87660
¢#0,©#2337180,§#0
¢#0,©#60,§#1860
¢#0,©#12900,§#7740
¢#0,©#960,§#1560
©#0,§#18540
¢#0,©#60,ª#60,©#3434700,§#480
¤#0,¢#300,¢#424440,©#18840,ª#421200,©#2880,§#60
¢#0,©#0,§#1260
¢#0,¢#420,©#3840,§#0
¢#0,¢#0,©#100680,§#520020,©#3780,§#60240
¢#0,§#101880,§#0
¢#0,©#258360,§#0
¢#0,©#66780,ª#3780,©#10440,ª#2700,©#170580,ª#660,©#495840,§#120,©#109620,ª#1620,©#597000,§#0
¢#0,§#2765940,§#0
¢#0,©#0,ª#420,©#526560,ª#664680,©#1389780,§#120,©#1200,§#17100
¢#0,©#16500,§#1440
¢#0,©#527100,§#1219020
¢#0,©#240300,§#840
¢#0,©#85200,§#2700
¢#0,©#60,§#240
¢#0,©#0,§#518760
¢#0,¢#352920,©#84780,§#840
¢#0,©#0,§#112440
¢#0,©#81000,§#1020
¢#0,¢#0,¢#601920,©#106560,ª#778620,§#1443600
¢#0,©#2220,§#780
¢#0,ª#537780,©#232380,ª#5400,©#1037280,§#60
¢#0,©#87000,§#539160
¢#0,©#60,§#12840
¢#0,©#1680,§#61980,§#600
¢#0,©#246600,§#120
¢#0,©#23160,§#0,§#0
¢#0,§#120
¢#0,©#253860,ª#503040,§#16860
¢#0,¢#0,©#60,§#0
¢#0,¢#660,¢#0,©#63660,§#1920,©#247440,£#0,§#0,©#60,£#0,§#840
¢#0,©#58320,§#10320
¢#0,¢#15960,©#83940,§#60
¢#0,©#900,§#540
¢#0,©#227040,§#0
¢#0,©#120,©#300,§#150960,©#426120,§#277920
¢#0,©#1111260,§#0
¢#0,©#423000,§#617160
¢#0,©#1206540,ª#1560,§#273480
¢#0,©#108300,§#60
¢#0,©#11460,ª#0,©#5220,§#0
¢#0,¢#60,©#60600,ª#9000,©#511260,§#180
¢#0,¢#0,©#523680,§#347700
¢#0,©#171180,§#120
¢#0,§#60
¢#0,©#91560,§#60
¢#0,©#75900,ª#3540,§#1644360,©#505980,©#30000,§#319740,§#0
¢#0,©#0,§#1320
¢#0,©#64020,§#15540
