¢#0,©#120,©#900,§#514140
¢#0,©#254520,§#13440
¢#0,©#0,§#439920
¢#0,©#3240,§#539700
¢#0,©#0,§#1140
¢#0,©#60,§#449940
¢#0,©#88200,§#6360
¢#0,©#56100,§#1080
¢#0,©#2580,ª#98520,©#2488200,§#60
¢#0,¢#14520,©#70740,§#186120
¢#0,©#1827840,§#74700
¢#0,©#25260,§#60
¢#0,©#408060,ª#258600,§#2513940
¢#0,¢#16200,©#172020,ª#4020,©#60540,ª#353460,©#1458120,§#0
¢#0,¢#60,©#402480,ª#5520,§#2440860
¢#0,©#1320,§#60
¢#0,§#10380
¢#0,©#323460,§#96780
¢#0,©#332400,§#281280
¢#0,©#4860,§#958920
¢#0,©#60,§#15960
¢#0,©#0,§#780
¢#0,©#518820,§#600600,§#0
¢#0,©#938280,ª#273540,§#342900
¢#0,©#0,ª#10860,©#443640,§#60
¢#0,©#60,ª#1049760,©#531780,§#60
¢#0,©#414000,§#164220
¢#0,¢#369660,§#240
¢#0,¢#183840,©#0,§#2243520
¢#0,¢#0,¢#0,§#58080
¢#0,©#163920,ª#255300,ª#0,§#849480
¢#0,¢#660,©#1228200,§#0
¢#0,©#1200,§#9180
¢#0,©#238320,§#720
¢#0,©#10440,§#360
¢#0,©#60,§#1380720
¢#0,©#59160,§#3600
¢#0,©#5640,§#500520
¢#0,©#1080,§#240
¢#0,©#173700,§#465060
¢#0,©#0,§#354000
¢#0,©#607680,©#1482660,ª#60,§#496740
¢#0,©#4020,§#1475460
¢#0,©#0,§#2640
¢#0,©#0,§#192420
¢#0,©#1207800,§#943500
¤#0,¢#300,¢#1303560,©#0,§#0
¢#0,©#60,§#68760
¢#0,©#74160,§#14700
¢#0,©#120,§#0
¢#0,©#65640,§#0
¢#0,©#8280,§#360
¢#0,©#80280,§#173280
¢#0,©#316500,§#1860
¢#0,¢#60,©#0,ª#120,©#10320,§#0
¢#0,©#0,§#347100
¢#0,©#0,§#5100
¢#0,©#0,§#960
¢#0,¢#0,©#355980,§#0
¢#0,©#351540,ª#0,©#1998660,§#0,§#0
¢#0,©#88020,§#480
¤#0,¢#62580,¢#25320,©#60,§#324000
¢#0,©#92580,§#120
¢#0,©#660,§#60
¢#0,©#77460,§#75600
¢#0,©#0,§#76980
¢#0,©#0,ª#274500,©#1192260,§#0,©#449820,§#3720
¢#0,©#60,§#0
¢#0,©#0,§#81540
¢#0,©#120,£#3060,©#98580,ª#1471860,§#2056440
¢#0,©#22440,§#480
¢#0,¢#720,©#88980,§#277740
¢#0,©#354480,ª#624720,§#235080
¢#0,©#480,ª#895800,§#1614840
¢#0,¢#255720,©#688260,§#346380
¢#0,§#3300
¢#0,©#900,§#900
¢#0,©#60,§#77520
¢#0,¢#93360,©#228360,ª#780,©#2077500,§#0
¢#0,©#691740,ª#8040,©#143880,§#112020
¢#0,©#81780,§#360
¢#0,©#0,§#60
¢#0,©#180,§#23940
¢#0,©#1041360,ª#501540,©#7200,§#0
¤#0,¢#120,©#12300,§#60
¢#0,©#60,§#67800
¢#0,¢#60,©#70320,§#3360
¢#0,©#2040,§#87000
¢#0,ª#60,©#66660,§#0,§#19860
¢#0,©#60,§#190680
¢#0,©#1080,§#1380
¢#0,©#0,§#7020
¢#0,©#1032780,§#516420
¢#0,©#1534200,§#7020
¢#0,ª#278640,©#2646960,§#0
¢#0,©#416340,ª#175200,§#1285800
¢#0,©#620580,§#2572740
¢#0,©#13560,§#172620
¢#0,©#666900,ª#7200,§#954120
¢#0,©#78360,©#0,ª#1500,©#513300,§#0
¢#0,©#106260,ª#240840,§#706800
¢#0,©#61260,§#693540
¢#0,©#1833780,§#588900
¢#0,©#540,§#60
¢#0,©#0,ª#78540,©#445920,§#0
¢#0,©#62400,ª#540120,§#2919900
¢#0,©#0,ª#605100,©#688860,ª#289140,§#1535820
¢#0,¢#604680,©#60,§#1010100
¢#0,©#15840,§#70200
¢#0,©#63180,§#4080
¢#0,©#174780,ª#358620,§#588180
¢#0,©#60,§#16980
¢#0,©#0,§#91440
¢#0,©#59760,§#27840
¢#0,©#60,ª#591240,©#512280,§#60,§#0
¢#0,©#58740,§#23640
¢#0,©#60,§#0
¢#0,¢#2563860,©#261240,§#349260
¢#0,©#0,§#12300
¢#0,©#60,£#12660,§#775260
¢#0,©#2589360,§#0
¢#0,©#1037340,§#120
¢#0,©#54660,ª#1060680,§#2055900
¢#0,§#1740
©#0,§#4080
¢#0,¢#0,©#346980,§#0
¢#0,©#60,§#3900
¢#0,©#60,§#60
¢#0,©#5700,§#105240
¢#0,¢#0,¢#0,©#5160,§#2280
¤#0,¢#60,©#120,§#324180
¢#0,©#0,§#60
¢#0,©#157860,§#1620
¢#0,©#511920,§#1409280
¢#0,©#0,§#19500
¢#0,©#10440,ª#8460,©#1126320,§#0
¢#0,©#60,§#0
¢#0,©#609720,§#4920
¢#0,©#21600,§#60,©#150480,§#60
¢#0,©#1044780,§#0
¢#0,§#92760,§#0,§#0
¢#0,©#1006680,§#1755120
¢#0,©#60,§#1320
¢#0,©#1563000,§#0
¢#0,©#609120,§#21000,©#600480,§#573540,§#0
¢#0,©#0,§#0
¢#0,©#353160,§#60
¢#0,©#2220,§#72120
¢#0,©#19020,§#600
¢#0,©#60,§#795120
¢#0,§#60
¢#0,©#0,ª#23760,©#401040,§#98340
¢#0,©#1638480,§#9180
¢#0,©#440340,§#3097260
¢#0,©#60,§#180
¢#0,©#58200,§#0
¢#0,¢#0,¢#0,©#231360,§#240
¢#0,©#60,§#11700
¢#0,©#180,§#65640
¢#0,©#54900,ª#1060620,§#2056080
¢#0,©#15240,§#65700
¢#0,©#54000,§#1817220
¢#0,©#181740,ª#78720,§#260280
¢#0,©#0,§#3120
¢#0,©#89220,§#0
¢#0,©#0,§#7920
©#0,§#7320
¢#0,©#360,§#3120
¢#0,©#429600,§#63180
¢#0,©#0,§#99900
¢#0,©#75840,§#113760,§#0
¢#0,©#0,§#22800
¢#0,©#0,§#0
¢#0,©#1155900,§#259980
¢#0,©#606240,§#60
¢#0,©#60,§#21540
¢#0,©#1140,§#120
¢#0,¢#60,©#262560,§#60
¢#0,©#427800,§#10380
¢#0,©#76200,ª#8520,©#413820,§#60
¢#0,©#1125360,ª#78840,ª#88800,©#496980,§#0
¢#0,©#23160,§#584400
¢#0,©#3450720,§#60
¢#0,©#0,ª#854760,§#695040
¢#0,©#423420,§#1213020
¢#0,©#1260,§#3660
¢#0,©#60,§#0
¢#0,©#160320,§#60
¢#0,©#0,ª#420,§#930540
¢#0,©#177120,ª#1200,ª#517020,§#3060,§#0
¢#0,©#3780,§#74760,©#10080,§#90120
¢#0,©#415680,ª#97440,§#4020
¢#0,©#8880,ª#68100,©#83160,§#0
¢#0,©#87060,ª#99960,©#416280,§#180
¢#0,©#59820,ª#176940,©#2431140,§#0
¢#0,©#60,§#9900
¢#0,©#0,ª#2640,§#1080
¢#0,©#60000,§#0
¢#0,©#0,§#3600
¢#0,©#2422380,§#3780
¢#0,©#720,§#101820
¢#0,©#0,ª#166320,§#1230300
¢#0,©#60,ª#235740,©#114360,§#180
¢#0,©#62820,§#7260
¢#0,©#444660,§#692700,§#0
¢#0,©#60,ª#73800,§#1738320
¢#0,§#60
¢#0,©#0,©#2675040,§#0
¢#0,©#180,§#683940,©#973020,§#69480
¢#0,©#24060,ª#79620,©#1817820,§#0
¤#0,¢#120,©#1080,§#60,©#1657860,§#256560,§#0
¢#0,©#515220,§#0
¢#0,©#16080,ª#171600,§#670560
¢#0,©#507600,§#120
¢#0,©#1222800,ª#86880,§#57120
¢#0,©#660,§#3480
¢#0,©#0,ª#233820,©#954360,§#0
¢#0,§#60
©#0,ª#480,§#859740
¢#0,©#0,§#88980
¢#0,©#1080,§#660
¢#0,©#56400,§#0
¢#0,©#960720,§#151020
¢#0,©#328800,ª#1398180,§#433260
¢#0,©#1013580,§#0
¢#0,§#8040
¢#0,©#0,§#76620
¢#0,©#580620,§#454800
¢#0,§#85080,§#0
¢#0,©#4440,ª#153600,§#1744380,§#0
¢#0,©#238560,§#360
¢#0,¢#60,©#143520,§#606720
¢#0,©#60,§#84120
¢#0,©#8520,§#2400
¢#0,©#197940,§#256800
¢#0,©#497040,§#12720
¢#0,©#257040,§#333960
¢#0,¢#145380,§#60
¢#0,¢#0,©#0,§#413700
¢#0,©#11940,§#2235660
¢#0,§#1200
¢#0,©#60,§#87300
¢#0,©#867600,©#1788120,§#890580
¢#0,¢#663240,©#22920,§#0
¢#0,©#1042380,§#77520
¢#0,©#120,§#603540
¢#0,©#240,§#0,§#1260
¢#0,©#0,§#11280
¢#0,©#101760,§#0
¢#0,©#1280220,§#1717200
¢#0,©#1980960,§#540
¢#0,©#164220,§#11640,§#0
¢#0,©#871860,§#1620
¢#0,©#60,ª#6480,§#1661640
¢#0,©#94320,ª#360,§#1371180
¢#0,©#240,§#590400
¢#0,¢#300,©#0,§#2588640
¢#0,©#1204860,§#1260
¢#0,©#240,§#243900
¢#0,©#78660,ª#100860,©#523320,§#241980
¢#0,©#60,§#4140
¢#0,©#250260,§#106260
¢#0,©#4035240,§#0
¤#0,¢#1380,©#93600,¢#66660,¢#0,ª#11220,©#0,§#0
¤#0,¢#300,©#0,§#0
¢#0,©#3180,§#0
¢#0,©#60,ª#354480,ª#180,§#2081100
¢#0,©#108480,§#61620
¢#0,¢#15000,©#147660,§#0,§#28620
¢#0,©#420,§#660
¢#0,ª#4020,©#1816620,§#0
¢#0,©#240,§#545280
¢#0,©#9540,§#0
¢#0,©#60,£#60,§#343560
¢#0,©#457500,§#943140
¤#0,¢#60,©#60,§#857160
¤#0,¢#60,©#27000,ª#3361620,ª#0,©#429240,§#0
¢#0,©#364560,§#63300
¢#0,©#69180,§#608340
¢#0,©#60,§#3300
¢#0,©#375120,§#77640
¢#0,©#0,§#2347020
¢#0,¢#180,©#1299360,§#518340
¢#0,©#273060,§#2676960
¢#0,©#440400,ª#0,©#55620,©#2040,§#120
¢#0,©#20040,§#0
¢#0,©#1560,§#170760
¢#0,©#4380,§#240
¢#0,©#0,§#149820
¢#0,©#6180,ª#166320,§#780840
¢#0,©#7020,ª#120,©#601440,§#0
¢#0,©#0,§#720
¢#0,©#241680,§#960
¢#0,©#168540,ª#700140,ª#279540,©#577320,§#60
¢#0,©#4680,§#12360
¢#0,©#844140,§#280980,§#0
¢#0,©#0,§#1217820
¢#0,©#257940,§#60
¢#0,©#0,§#81720
¤#0,¢#15180,¢#523500,©#498780,ª#103020,©#79680,§#0
¢#0,©#4920,ª#14700,§#315240
¢#0,©#240,§#99000
¢#0,©#1620,§#60
¢#0,§#170100
¢#0,¢#0,¢#262200,©#3600,ª#931860,§#606180
¢#0,©#1920,§#4080
¢#0,©#12840,§#60
¢#0,©#0,§#91020
¢#0,©#0,§#1381440
¢#0,©#83160,ª#60,©#157980,§#0
¢#0,©#19980,§#240180
¢#0,©#405600,ª#420,©#543660,§#508560
¢#0,©#1620,§#0
¢#0,¢#92280,¢#140580,ª#0,©#60,§#3564660
¢#0,©#624240,§#589560
¢#0,©#780,§#0
¢#0,©#0,ª#683160,ª#183960,©#948960,§#592320
¢#0,§#6060
¢#0,©#1978320,ª#98460,©#258840,§#60
¢#0,©#60,§#598140
¢#0,©#1800420,§#120
¢#0,©#60,§#3528240
¢#0,©#900,§#6240
¢#0,©#498480,ª#195120,§#3099600
¢#0,©#12000,§#7320
¢#0,©#173640,ª#73200,©#1126680,§#0
¢#0,©#184380,§#660
¢#0,©#5820,§#18300
¢#0,©#0,§#348600
¢#0,©#263100,§#91620
¢#0,©#0,§#75900
¢#0,©#120,§#70860
¢#0,©#2460,§#693120
¢#0,©#19800,§#4260
¢#0,©#60,ª#2346900,ª#946500,§#243780
¢#0,©#1902420,§#4740
¢#0,©#420,§#0
¢#0,©#60,§#1217700
¢#0,©#3112140,§#0
¢#0,©#0,§#5160
¢#0,©#60,ª#522360,©#1124100,§#0
¢#0,©#180,§#9060
¢#0,©#677880,§#720
¢#0,©#111000,§#1380,©#319560,§#342060
¢#0,©#83520,§#276480
¢#0,©#60,§#70980
¢#0,©#144600,§#0
¢#0,©#951180,§#234240
¢#0,©#0,§#6180
¢#0,©#120,ª#360,§#1474380,§#0
¢#0,©#0,§#9540
¢#0,©#0,§#567300
¢#0,©#0,§#88200
¤#0,¢#3900,¢#10140,ª#4380,©#8100,§#56400,©#266100,§#720
¢#0,©#18360,§#765960
¢#0,§#120
¢#0,©#60,§#154920
¢#0,§#600
¢#0,¢#0,©#2186400,§#0
¢#0,©#173580,§#1900380
¢#0,©#0,§#173940,§#0
¢#0,§#60
¢#0,©#840,©#0,£#500040,§#4331220
¢#0,©#21840,ª#3900,©#600060,§#86520,§#0
¢#0,©#120,§#60
¢#0,©#0,§#85080
¢#0,¢#120,©#180,§#59340
¢#0,¢#507780,©#0,ª#536520,©#1471560,§#60
¢#0,©#20400,§#60
¢#0,©#60,§#202380,©#840,ª#339600,©#246300,§#0
¤#0,¢#72600,©#3720,§#420
¢#0,©#188160,§#415680
¢#0,©#98760,§#83520
¢#0,©#250260,§#0
¢#0,©#60,§#420
¢#0,©#14940,ª#540,©#1189260,§#60,©#180,§#0
¢#0,©#3720,£#60,£#3900,§#1808520
¢#0,©#512160,§#1440
¢#0,©#0,§#0
¢#0,©#2352420,§#70320
¢#0,©#62160,§#517260
¢#0,©#60,§#27000
¢#0,¢#603480,©#60,§#778800
¢#0,©#60,ª#80880,©#2148120,§#0
¢#0,ª#2760,§#360
¢#0,©#22800,ª#417840,§#197400
¢#0,§#3240,§#720
¢#0,©#97800,§#585720
¢#0,©#180,§#4560
¢#0,©#120,ª#5220,©#92640,§#0
¢#0,©#501300,ª#15360,§#150180
¢#0,©#120,§#172260
¢#0,©#120,§#74460
¤#0,¢#60,©#0,§#237600
¢#0,©#3900,§#540
¢#0,©#10440,§#432960
¢#0,©#2827440,§#0
¢#0,©#0,§#81060
¢#0,©#67320,§#1847400
¢#0,©#60,§#102840
¢#0,©#80460,§#60,§#1617780
¢#0,©#300,ª#1020,§#57540
¢#0,©#420,§#96240
¢#0,¢#120,©#1140,§#5760
¢#0,©#0,§#63540
¢#0,©#0,§#78300
¢#0,©#60,§#2778420
¢#0,©#0,§#2400
¢#0,©#11640,ª#414120,§#19860
¢#0,©#514800,§#0
¢#0,©#1800,§#1740
¢#0,§#457200,§#0
¢#0,©#6780,§#120
¢#0,©#3780,©#1540980,¥#5640,§#777420
¢#0,©#0,§#2220
¢#0,©#60,§#228660
¢#0,©#13320,§#420
¢#0,©#265080,§#500880
¢#0,©#0,§#8640
¢#0,©#2700,ª#28260,©#260820,§#0
¢#0,§#20220
¢#0,©#79620,§#6300
¢#0,©#177300,§#92820
¢#0,©#83220,§#24720
¢#0,©#106680,§#1895820
¢#0,©#180,§#0
¢#0,©#0,§#6060
¢#0,¢#3515940,©#60,§#0
¢#0,©#660,§#2640
¢#0,©#120,§#60
¢#0,¢#3300900,©#0,§#0,§#0
¢#0,©#101880,§#1460220
¢#0,©#1628280,§#0
¢#0,§#900,§#0
©#0,ª#22020,ª#0,§#1704540
¢#0,©#6300,ª#62760,©#874320,§#0
¢#0,§#1680,§#0
¢#0,©#1560,§#16800
¢#0,©#269340,ª#1028520,§#720
¢#0,©#540,§#240
¢#0,©#0,§#2400
©#0,ª#514860,§#780300
¢#0,©#845040,§#1620
¢#0,§#120
¢#0,©#168000,§#617520
¢#0,§#526320
¢#0,©#75780,§#3056640
¢#0,©#6480,©#1200,ª#932280,©#349680,§#0
¢#0,©#89400,§#2520
¢#0,©#621840,ª#60,©#2820,§#60
¤#0,¢#0,¢#433380,¢#0,©#0,§#519600
¢#0,©#16080,§#1260
¢#0,¢#0,©#1379580,§#120
¢#0,©#67380,§#5940,©#278880,§#1379100
¢#0,©#173820,§#515280
¢#0,©#607380,§#258540,§#0
¢#0,©#1878660,§#0
¢#0,©#249360,§#286920
¢#0,©#22920,§#69600
¢#0,©#60,§#22440
¢#0,©#265740,§#2280,§#60
¢#0,©#60,ª#120,©#5400,§#60,©#1285380,§#524520
¢#0,¢#244200,©#360420,ª#69420,©#1020,§#600
¢#0,©#0,ª#164940,©#430440,§#0
¢#0,©#249840,§#1918200
¢#0,§#327960,©#23340,§#1461780
¢#0,©#60,©#71400,©#98340,§#1500
¢#0,©#60,ª#67740,©#613080,§#0
¢#0,©#79500,§#612660
¢#0,©#16500,§#326880
¢#0,©#180,§#3180,§#0
¢#0,©#85740,§#5160
¢#0,©#17760,§#258480
¢#0,©#0,§#100680
¢#0,©#1184520,§#287400
¢#0,©#27540,ª#517140,§#253500
¢#0,©#269460,§#0
¢#0,©#4440,§#17820
¢#0,©#544440,§#1189380
¢#0,©#0,£#240,¥#2758020,§#542400
¢#0,©#62580,§#22200
¢#0,©#82920,§#627180
¢#0,©#189300,§#0
¢#0,¢#414300,©#174960,£#0,¦#0,§#1206660
¤#0,¢#1020,¢#0,¢#321300,¢#0,©#780,§#0
¢#0,©#60,§#60
§#0,©#26700,§#77760
¢#0,©#188520,ª#688620,§#953400
¢#0,¢#0,©#60,§#180
¢#0,©#239460,§#120
¢#0,©#0,§#60
