CaseID,Prefix length,Ground truth,Predicted,Levenshtein,Damerau,Jaccard,Ground truth times,Predicted times,RMSE,MAE
3482,2,©ª©§,©§,0.5,0.5,0.6666666666666666,3637620,52227.666732727324,,3585392.3332672725
3483,2,§,§,1.0,1.0,1.0,9000,31954.730744254604,,22954.730744254604
3485,2,§§,§,0.5,0.5,1.0,1500,39842.71479064535,,38342.71479064535
3486,2,ª§,§,0.5,0.5,0.5,1916580,65530.15393663136,,1851049.8460633687
3488,2,§,§,1.0,1.0,1.0,120,46801.24965239066,,46681.24965239066
3489,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,82380,31895.7776801773,,50484.2223198227
3490,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,528060,45024.10158712046,,483035.89841287956
3492,2,§,§,1.0,1.0,1.0,1620,65681.08780416036,,64061.08780416036
3493,2,§,§,1.0,1.0,1.0,3120,36117.81563739215,,32997.81563739215
3494,2,§,§,1.0,1.0,1.0,10560,65972.96380181245,,55412.96380181245
3495,2,§,§,1.0,1.0,1.0,89640,36224.714533958046,,53415.285466041954
3496,2,§,§,1.0,1.0,1.0,446100,66837.22188668615,,379262.77811331383
3497,2,§,§,1.0,1.0,1.0,270420,66617.63335886903,,203802.36664113097
3499,2,§,§,1.0,1.0,1.0,92280,49780.21694919683,,42499.78305080317
3500,2,§©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2079720,33674.07119870728,,2046045.9288012928
3501,2,§,§,1.0,1.0,1.0,13380,36101.31687922553,,22721.31687922553
3502,2,§,§,1.0,1.0,1.0,0,0.0,,0.0
3503,2,§,§,1.0,1.0,1.0,402660,49600.39287662759,,353059.6071233724
3504,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1103580,303058.3778089137,,800521.6221910863
3505,2,§,§,1.0,1.0,1.0,0,23212.901961820182,,23212.901961820182
3506,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,2519400,33576.27548213733,,2485823.724517863
3507,2,§§,§,0.5,0.5,1.0,2340,66893.11637899854,,64553.116378998544
3508,2,§,§,1.0,1.0,1.0,3215520,36145.2853594981,,3179374.714640502
3509,2,©ª©§,§,0.25,0.25,0.33333333333333326,860160,44648.293181876295,,815511.7068181237
3510,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1463940,76465.7599401164,,1387474.2400598836
3511,2,§,§,1.0,1.0,1.0,178440,31964.6046118,,146475.3953882
3512,2,§,§,1.0,1.0,1.0,501120,76195.04913818528,,424924.9508618147
3513,2,§,§,1.0,1.0,1.0,1813680,77157.64090976148,,1736522.3590902386
3514,2,£§,§,0.5,0.5,0.5,601500,46713.16762124799,,554786.8323787521
3515,2,§,§,1.0,1.0,1.0,1213020,65589.874665954,,1147430.125334046
3518,2,§,§,1.0,1.0,1.0,247080,66998.12935779635,,180081.87064220366
3520,2,§,§,1.0,1.0,1.0,72300,36163.410117278865,,36136.589882721135
3521,2,§,§,1.0,1.0,1.0,0,41008.3268188774,,41008.3268188774
3522,2,§,§,1.0,1.0,1.0,0,36238.051962019825,,36238.051962019825
3523,2,©§,©§,1.0,1.0,1.0,2260620,34134.46482923246,,2226485.5351707675
3524,2,§,§,1.0,1.0,1.0,23460,39714.02810371068,,16254.028103710683
3525,2,ª§,§,0.5,0.5,0.5,1301580,70862.58642588774,,1230717.4135741123
3526,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1890120,33568.22104166947,,1856551.7789583306
3527,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,167160,27691.665008671585,,139468.33499132842
3528,2,§,§,1.0,1.0,1.0,0,33611.5397265572,,33611.5397265572
3531,2,ª§,§,0.5,0.5,0.5,1896120,43187.09981114652,,1852932.9001888535
3533,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,606900,71406.57245479198,,535493.427545208
3534,2,§,§,1.0,1.0,1.0,429300,39785.58115364559,,389514.4188463544
3536,2,§,§,1.0,1.0,1.0,3060,31892.226472841565,,28832.226472841565
3538,2,§,§,1.0,1.0,1.0,15300,86516.93700106077,,71216.93700106077
3541,2,©§,©§,1.0,1.0,1.0,60,34645.14204447958,,34585.14204447958
3544,2,§,§,1.0,1.0,1.0,1029600,99510.92251237323,,930089.0774876268
3545,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3018840,73571.63476444106,,2945268.3652355587
3547,2,§,§,1.0,1.0,1.0,12000,34490.42576335001,,22490.42576335001
3548,2,§,§,1.0,1.0,1.0,120,33568.97964000247,,33448.97964000247
3549,2,ª©ª§§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2154360,39682.179062941344,,2114677.820937059
3550,2,§,§,1.0,1.0,1.0,4320,47382.623094355935,,43062.623094355935
3553,2,¢©ª©§,©§,0.4,0.4,0.5,2239020,34381.16040266166,,2204638.8395973383
3554,2,§,§,1.0,1.0,1.0,660,39970.44038487128,,39310.44038487128
3555,2,ª§,§,0.5,0.5,0.5,2430180,44584.35936061662,,2385595.6406393833
3556,2,§,§,1.0,1.0,1.0,0,37517.13337596491,,37517.13337596491
3557,2,§,§,1.0,1.0,1.0,1704660,4705.228827683387,,1699954.7711723165
3558,2,§,§,1.0,1.0,1.0,329160,39650.77127857288,,289509.22872142715
3559,2,§,§,1.0,1.0,1.0,530160,44706.24284098725,,485453.7571590127
3560,2,§,§,1.0,1.0,1.0,420,46802.42835099571,,46382.42835099571
3561,2,ª§,§,0.5,0.5,0.5,1550940,39660.61794538124,,1511279.3820546188
3564,2,§,§,1.0,1.0,1.0,261000,106710.61910871224,,154289.38089128776
3566,2,§,§,1.0,1.0,1.0,2925900,68544.46708006851,,2857355.5329199317
3568,2,ª§,§,0.5,0.5,0.5,2354820,42507.407793999315,,2312312.592206001
3570,2,§,§,1.0,1.0,1.0,3360,92968.2990091809,,89608.2990091809
3571,2,ª©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,450900,52210.21594876432,,398689.78405123565
3574,2,§,§,1.0,1.0,1.0,780,55741.94453447415,,54961.94453447415
3575,2,§,§,1.0,1.0,1.0,615540,33561.986028279156,,581978.0139717208
3576,2,§,§,1.0,1.0,1.0,3240,36308.21475206159,,33068.21475206159
3577,2,§,§,1.0,1.0,1.0,15360,53689.981378283956,,38329.981378283956
3578,2,©ªª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,1741260,44665.913214869775,,1696594.0867851302
3579,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,364260,45066.571004551726,,319193.4289954483
3580,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1039500,90741.7554780619,,948758.2445219381
3581,2,§,§,1.0,1.0,1.0,1380,31943.723512665885,,30563.723512665885
3584,2,§,§,1.0,1.0,1.0,1297560,49972.73469905125,,1247587.2653009486
3585,2,§,§,1.0,1.0,1.0,1730820,39845.220280757116,,1690974.7797192428
3586,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1062600,36218.49765439242,,1026381.5023456076
3587,2,§,§,1.0,1.0,1.0,87480,45465.03460144581,,42014.96539855419
3588,2,§,§,1.0,1.0,1.0,900,45111.588224352374,,44211.588224352374
3589,2,§,§,1.0,1.0,1.0,2640,105329.03927299345,,102689.03927299345
3590,2,©¨§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,1314780,98062.69482629903,,1216717.305173701
3591,2,§,§,1.0,1.0,1.0,6180,39960.47584820241,,33780.47584820241
3593,2,§,§,1.0,1.0,1.0,1131120,1050912.0086400518,,80207.99135994818
3594,2,§,§,1.0,1.0,1.0,377820,10487.975563239692,,367332.0244367603
3595,2,©ª©§,©§,0.5,0.5,0.6666666666666666,413340,743165.4447763623,,329825.4447763623
3596,2,§,§,1.0,1.0,1.0,1500,33639.357013636436,,32139.357013636436
3597,2,§,§,1.0,1.0,1.0,68340,55874.18242874455,,12465.817571255451
3598,2,§,§,1.0,1.0,1.0,165480,36099.71505804431,,129380.28494195569
3602,2,§,§,1.0,1.0,1.0,240,79594.30711220781,,79354.30711220781
3603,2,§,§,1.0,1.0,1.0,0,49391.27361026663,,49391.27361026663
3604,2,ª§,§,0.5,0.5,0.5,85440,31907.159677476342,,53532.840322523654
3605,2,¢¢§©§,©§,0.4,0.4,0.6666666666666666,937140,53110.36842846597,,884029.6315715341
3606,2,¢©§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,1799400,28435.71699195876,,1770964.2830080413
3607,2,§,§,1.0,1.0,1.0,180,19796.54832456822,,19616.54832456822
3608,2,§,§,1.0,1.0,1.0,0,39570.60163960463,,39570.60163960463
3609,2,§,§,1.0,1.0,1.0,180,39693.10469231895,,39513.10469231895
3610,2,©§,©§,1.0,1.0,1.0,10920,64768.646635925004,,53848.646635925004
3611,2,©§,©§,1.0,1.0,1.0,3120,17937.244966525872,,14817.244966525872
3612,2,§,§,1.0,1.0,1.0,345000,39965.77999192515,,305034.22000807483
3615,2,©§,©§,1.0,1.0,1.0,120,34017.614996366225,,33897.614996366225
3616,2,£§,§,0.5,0.5,0.5,145680,90095.64730424633,,55584.35269575367
3618,2,§,§,1.0,1.0,1.0,88500,33557.99960915079,,54942.00039084921
3619,2,§,§,1.0,1.0,1.0,330480,49678.10538234992,,280801.8946176501
3621,2,©§,©§,1.0,1.0,1.0,78360,33975.935911461165,,44384.064088538835
3623,2,§,§,1.0,1.0,1.0,0,0.0,,0.0
3624,2,©§,©§,1.0,1.0,1.0,82800,58325.1683080902,,24474.8316919098
3625,2,©§,©§,1.0,1.0,1.0,2507100,58506.4748208281,,2448593.525179172
3626,2,§,§,1.0,1.0,1.0,776340,36145.39718475037,,740194.6028152496
3627,2,§,§,1.0,1.0,1.0,4560,45109.273139399884,,40549.273139399884
3628,2,§,§,1.0,1.0,1.0,14220,33597.673395275204,,19377.673395275204
3629,2,§,§,1.0,1.0,1.0,164880,39678.64901173442,,125201.35098826558
3630,2,ª§,§,0.5,0.5,0.5,1191480,96225.99225843254,,1095254.0077415674
3631,2,§,§,1.0,1.0,1.0,60,104082.49598515604,,104022.49598515604
3632,2,§,§,1.0,1.0,1.0,512520,39361.66068918649,,473158.3393108135
3633,2,§,§,1.0,1.0,1.0,3780,48400.00319493826,,44620.00319493826
3635,2,§,§,1.0,1.0,1.0,89640,33634.784267509654,,56005.215732490346
3636,2,§,§,1.0,1.0,1.0,4320,33597.16262587968,,29277.162625879682
3637,2,ª§,§,0.5,0.5,0.5,174960,78984.67814906656,,95975.32185093344
3638,2,§,§,1.0,1.0,1.0,71940,40065.47673778376,,31874.523262216237
3639,2,§,§,1.0,1.0,1.0,0,44718.374369706944,,44718.374369706944
3640,2,§,§,1.0,1.0,1.0,71880,33654.55013642515,,38225.44986357485
3642,2,ª©§§,§,0.25,0.25,0.33333333333333326,2245620,44597.97484065703,,2201022.025159343
3644,2,§,§,1.0,1.0,1.0,780,16139.1175772378,,15359.1175772378
3646,2,©§,§,0.5,0.5,0.5,254820,32018.764301550094,,222801.2356984499
3647,2,§,§,1.0,1.0,1.0,342240,39784.56565946277,,302455.43434053723
3648,2,§,§,1.0,1.0,1.0,2520,33573.17459811481,,31053.174598114812
3649,2,§,§,1.0,1.0,1.0,62400,39654.68214009836,,22745.31785990164
3650,2,ª§,§,0.5,0.5,0.5,430200,87410.52352507145,,342789.47647492855
3651,2,§,§,1.0,1.0,1.0,9540,36340.49296001533,,26800.492960015326
3652,2,§,§,1.0,1.0,1.0,5940,39899.2228106932,,33959.2228106932
3654,2,§,§,1.0,1.0,1.0,234060,47383.36053656012,,186676.63946343987
3655,2,§,§,1.0,1.0,1.0,160260,33942.06192693443,,126317.93807306557
3657,2,§,§,1.0,1.0,1.0,1727700,48546.7572158755,,1679153.2427841246
3658,2,ª§,§,0.5,0.5,0.5,85920,65643.22437820114,,20276.775621798864
3659,2,§,§,1.0,1.0,1.0,434520,65513.011427688136,,369006.9885723119
3660,2,§,§,1.0,1.0,1.0,341820,44508.227519946704,,297311.7724800533
3661,2,§,§,1.0,1.0,1.0,519660,33559.37475752335,,486100.62524247664
3664,2,§,§,1.0,1.0,1.0,180,77800.04978333965,,77620.04978333965
3665,2,ª§,§,0.5,0.5,0.5,1463700,45732.47829262805,,1417967.521707372
3667,2,§,§,1.0,1.0,1.0,686880,40307.073684170085,,646572.9263158299
3668,2,§,§,1.0,1.0,1.0,68100,33792.25537884052,,34307.74462115948
3671,2,§,§,1.0,1.0,1.0,600,57874.14986493136,,57274.14986493136
3672,2,§,§,1.0,1.0,1.0,4980,39653.7935826884,,34673.7935826884
3675,2,§,§,1.0,1.0,1.0,241380,64578.91393931304,,176801.08606068697
3679,2,§,§,1.0,1.0,1.0,528600,33564.21346641229,,495035.7865335877
3680,2,§,§,1.0,1.0,1.0,1260,67026.46043657523,,65766.46043657523
3681,2,§,§,1.0,1.0,1.0,753600,33787.22022018407,,719812.7797798159
3682,2,§,§,1.0,1.0,1.0,0,39161.109654993015,,39161.109654993015
3683,2,§,§,1.0,1.0,1.0,8880,36189.14201451839,,27309.142014518387
3684,2,§,§,1.0,1.0,1.0,360,39671.4377941148,,39311.4377941148
3685,2,©ª©§©ª©§,©§,0.25,0.25,0.6666666666666666,1807620,709862.367452443,,1097757.632547557
3686,2,§,§,1.0,1.0,1.0,1260,33624.7623070626,,32364.7623070626
3687,2,ª©ª§,§,0.25,0.25,0.33333333333333326,2596080,36261.408328224556,,2559818.5916717756
3689,2,ª§,§,0.5,0.5,0.5,1733460,57294.64118460536,,1676165.3588153946
3690,2,©§©§,©§,0.5,0.5,1.0,317460,50766.78768162557,,266693.2123183744
3691,2,©ª§,©§,0.6666666666666667,0.6666666666666667,0.6666666666666666,2796960,51227.26895897009,,2745732.73104103
3693,2,§,§,1.0,1.0,1.0,1860,39993.836041029506,,38133.836041029506
3695,2,§,§,1.0,1.0,1.0,0,73030.73904149493,,73030.73904149493
3697,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,622440,40507.75467744052,,581932.2453225595
3698,2,§,§,1.0,1.0,1.0,928680,1049720.4954655499,,121040.49546554987
3699,2,§,§,1.0,1.0,1.0,711300,73394.16506677782,,637905.8349332222
3700,2,§,§,1.0,1.0,1.0,434520,41179.38016490341,,393340.6198350966
3701,2,§,§,1.0,1.0,1.0,10740,33563.19192762125,,22823.19192762125
3702,2,§,©§,0.5,0.5,0.5,98340,44609.23896809557,,53730.76103190443
3703,2,§§,§,0.5,0.5,1.0,97680,44021.950876976225,,53658.049123023775
3706,2,§,§,1.0,1.0,1.0,3360,32851.529977540085,,29491.529977540085
3707,2,§,§,1.0,1.0,1.0,59160,36223.768552769885,,22936.231447230115
3709,2,§,§,1.0,1.0,1.0,960,36421.12803381737,,35461.12803381737
3710,2,©§,©§,1.0,1.0,1.0,1638900,30101.26647776344,,1608798.7335222366
3711,2,§,§,1.0,1.0,1.0,0,31915.57074982983,,31915.57074982983
3712,2,§,§,1.0,1.0,1.0,60,45020.60780356292,,44960.60780356292
3713,2,§,§,1.0,1.0,1.0,520080,109225.51463088465,,410854.48536911537
3714,2,§,§,1.0,1.0,1.0,900,94492.72502661555,,93592.72502661555
3715,2,§,§,1.0,1.0,1.0,55440,50295.749496005534,,5144.250503994466
3716,2,§,§,1.0,1.0,1.0,60,32184.474213899866,,32124.474213899866
3717,2,ªª©§,§,0.25,0.25,0.33333333333333326,3604500,48702.460279298786,,3555797.539720701
3718,2,§©ª§,§,0.25,0.25,0.33333333333333326,1815300,50568.52453164755,,1764731.4754683524
3719,2,§,§,1.0,1.0,1.0,2640,31891.220045571095,,29251.220045571095
3720,2,§,§,1.0,1.0,1.0,180,87050.41598970741,,86870.41598970741
3721,2,§,§,1.0,1.0,1.0,1114860,77892.50206623337,,1036967.4979337666
3722,2,©§,©§,1.0,1.0,1.0,3717600,58353.76383847918,,3659246.2361615207
3723,2,§,§,1.0,1.0,1.0,1440,32713.839846645293,,31273.839846645293
3724,2,§,§,1.0,1.0,1.0,7500,44533.354956363124,,37033.354956363124
3725,2,§,,0.0,0.0,0.0,0,0,,0.0
3726,2,§,§,1.0,1.0,1.0,180,69437.70301680181,,69257.70301680181
3727,2,§,§,1.0,1.0,1.0,512940,33751.53285318802,,479188.467146812
3728,2,§,©§,0.5,0.5,0.5,360,63310.365255210534,,62950.365255210534
3730,2,§,§,1.0,1.0,1.0,162840,36462.47315411766,,126377.52684588234
3731,2,§,§,1.0,1.0,1.0,5160,33635.85114086243,,28475.851140862433
3732,2,§,§,1.0,1.0,1.0,750240,47061.21011858288,,703178.7898814171
3733,2,§,,0.0,0.0,0.0,0,0,,0.0
3734,2,§,§,1.0,1.0,1.0,960,65375.641661029586,,64415.641661029586
3735,2,§,§,1.0,1.0,1.0,348120,44791.0094045152,,303328.9905954848
3737,2,§,§,1.0,1.0,1.0,259500,44452.83473011748,,215047.16526988253
3738,2,§,§,1.0,1.0,1.0,2760,65040.44395618565,,62280.44395618565
3740,2,©ªª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,1385220,33594.312593098744,,1351625.6874069013
3741,2,§,§,1.0,1.0,1.0,427800,39861.383563166906,,387938.6164368331
3743,2,§,§,1.0,1.0,1.0,180,33633.84130862561,,33453.84130862561
3744,2,ªª©§,§,0.25,0.25,0.33333333333333326,604500,84343.23543509748,,520156.7645649025
3746,2,§,§,1.0,1.0,1.0,2438400,70091.44553081317,,2368308.554469187
3747,2,§,§,1.0,1.0,1.0,670860,94977.73230185751,,575882.2676981424
3748,2,©§,©§,1.0,1.0,1.0,952140,52844.73811975305,,899295.2618802469
3749,2,§,§,1.0,1.0,1.0,1203960,52313.624084076786,,1151646.3759159232
3750,2,§,§,1.0,1.0,1.0,7380,36278.254651364456,,28898.254651364456
3751,2,§,§,1.0,1.0,1.0,120,34255.00036196757,,34135.00036196757
3752,2,§,§,1.0,1.0,1.0,0,64692.17780834621,,64692.17780834621
3753,2,§,§,1.0,1.0,1.0,9180,34246.11176556383,,25066.11176556383
3755,2,§,§,1.0,1.0,1.0,1500,36483.10340201019,,34983.10340201019
3756,2,§,§,1.0,1.0,1.0,0,48518.36569101432,,48518.36569101432
3757,2,©§,©§,1.0,1.0,1.0,673020,70507.15137268629,,602512.8486273137
3758,2,§,§,1.0,1.0,1.0,87480,47992.60264477459,,39487.39735522541
3759,2,©§,©§,1.0,1.0,1.0,85260,69549.60836013505,,15710.391639864945
3762,2,§,§,1.0,1.0,1.0,60,33559.60747494025,,33499.60747494025
3763,2,§,§,1.0,1.0,1.0,237720,102882.7258758104,,134837.2741241896
3764,2,§,§,1.0,1.0,1.0,4800,47686.899605793995,,42886.899605793995
3765,2,§,§,1.0,1.0,1.0,600,36085.3984034491,,35485.3984034491
3767,2,§§,§,0.5,0.5,1.0,849480,47139.81420401928,,802340.1857959807
3768,2,ª©ª©§,§,0.19999999999999996,0.19999999999999996,0.33333333333333326,2162340,31956.758710316117,,2130383.241289684
3769,2,§,§,1.0,1.0,1.0,409200,75033.08805332477,,334166.9119466752
3771,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,174660,33557.99960915079,,141102.0003908492
3772,2,§©§,§,0.33333333333333337,0.33333333333333337,0.5,1484340,59706.92343744768,,1424633.0765625522
3773,2,§,§,1.0,1.0,1.0,5700,36106.89605262278,,30406.896052622782
3774,2,ª§,§,0.5,0.5,0.5,536520,44529.63752230104,,491990.36247769895
3777,2,§,§,1.0,1.0,1.0,318480,95738.02312515737,,222741.97687484263
3778,2,©ª©§,§,0.25,0.25,0.33333333333333326,2678160,33935.49446009141,,2644224.5055399085
3779,2,¥¥¥§,§,0.25,0.25,0.5,1487580,61364.71164628371,,1426215.2883537163
3780,2,©§,©§,1.0,1.0,1.0,60,289001.7622598014,,288941.7622598014
3782,2,©§,©§,1.0,1.0,1.0,1008960,70595.70488327098,,938364.295116729
3783,2,§,§,1.0,1.0,1.0,2460,45254.558320536984,,42794.558320536984
3784,2,§,§,1.0,1.0,1.0,60,4221.104065243157,,4161.104065243157
3785,2,§,§,1.0,1.0,1.0,18360,79253.61485848186,,60893.61485848186
3786,2,§,§,1.0,1.0,1.0,600900,33716.71893208136,,567183.2810679186
3788,2,©§,©§,1.0,1.0,1.0,5400,56468.832852689295,,51068.832852689295
3789,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1319400,65500.08805529018,,1253899.9119447097
3790,2,§,§,1.0,1.0,1.0,2219160,55883.17680579233,,2163276.8231942076
3791,2,§,§,1.0,1.0,1.0,548100,46968.08083956729,,501131.9191604327
3792,2,§,§,1.0,1.0,1.0,900,34195.42168093836,,33295.42168093836
3793,2,ª§,§,0.5,0.5,0.5,1374120,77590.95469541162,,1296529.0453045883
3794,2,§,§,1.0,1.0,1.0,1214940,69050.84809001542,,1145889.1519099846
3795,2,©§,©§,1.0,1.0,1.0,64680,49845.87046149824,,14834.129538501758
3796,2,§,§,1.0,1.0,1.0,1050300,76594.73676824615,,973705.2632317538
3797,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,3281400,36309.275580806134,,3245090.724419194
3799,2,§,§,1.0,1.0,1.0,971340,87324.81098035534,,884015.1890196446
3800,2,ª§,§,0.5,0.5,0.5,1140,53358.57968740911,,52218.57968740911
3801,2,§,§,1.0,1.0,1.0,78960,43541.40754491289,,35418.59245508711
3803,2,§,©§,0.5,0.5,0.5,180,39147.300747489215,,38967.300747489215
3804,2,ª©ª§,§,0.25,0.25,0.33333333333333326,1053540,57446.167423741004,,996093.832576259
3805,2,§§,§,0.5,0.5,1.0,517620,132658.28468365263,,384961.71531634737
3806,2,ª©§§,§,0.25,0.25,0.33333333333333326,1904940,39819.99915291311,,1865120.0008470868
3807,2,ª§,§,0.5,0.5,0.5,1294920,87745.03214457705,,1207174.967855423
3809,2,©§,©§,1.0,1.0,1.0,86640,70578.93260658192,,16061.067393418081
3810,2,§,§,1.0,1.0,1.0,3000,44398.088713368976,,41398.088713368976
3811,2,§,§,1.0,1.0,1.0,356640,74169.7124812528,,282470.2875187472
3812,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,196620,79817.72187703518,,116802.27812296482
3813,2,ªª©§,§,0.25,0.25,0.33333333333333326,229200,45021.29386659714,,184178.70613340285
3814,2,§,§,1.0,1.0,1.0,1499040,65412.36870064137,,1433627.6312993586
3815,2,©§,©§,1.0,1.0,1.0,408600,654494.2003348474,,245894.20033484744
3816,2,ª§,§,0.5,0.5,0.5,774180,36114.29163079346,,738065.7083692065
3817,2,§,§,1.0,1.0,1.0,1197780,41632.172700578056,,1156147.827299422
3820,2,§§,§,0.5,0.5,1.0,3180,39654.751653093015,,36474.751653093015
3821,2,§,§,1.0,1.0,1.0,480,49282.94818615821,,48802.94818615821
3823,2,§,§,1.0,1.0,1.0,403620,44386.32288344726,,359233.6771165527
3824,2,¢©ª©§,©§,0.4,0.4,0.5,3604140,54766.6182845072,,3549373.381715493
3825,2,§,§,1.0,1.0,1.0,7140,56640.45741419313,,49500.45741419313
3826,2,©§,©§,1.0,1.0,1.0,420,52597.533288080376,,52177.533288080376
3827,2,§,§,1.0,1.0,1.0,2220,58053.08235778652,,55833.08235778652
3828,2,ª©ª§,§,0.25,0.25,0.33333333333333326,863640,44478.46689132119,,819161.5331086788
3829,2,§,§,1.0,1.0,1.0,91440,68055.97811048548,,23384.021889514523
3830,2,§,§,1.0,1.0,1.0,1131060,42522.13850425836,,1088537.8614957416
3831,2,§,§,1.0,1.0,1.0,5040,33561.680775563495,,28521.680775563495
3833,2,©§,©§,1.0,1.0,1.0,3360,76927.00888270627,,73567.00888270627
3834,2,§,§,1.0,1.0,1.0,1899600,84076.5835875935,,1815523.4164124066
3835,2,©§©ª©§©ª©§,©§,0.19999999999999996,0.19999999999999996,0.6666666666666666,1827840,49699.08923982397,,1778140.9107601761
3836,2,§,§,1.0,1.0,1.0,14220,39670.39509919494,,25450.39509919494
3837,2,©§,©§,1.0,1.0,1.0,1790340,831470.1804423962,,958869.8195576038
3838,2,§,§,1.0,1.0,1.0,2520,33597.91215730033,,31077.91215730033
3839,2,§,¦§,0.5,0.5,0.5,2885940,2590626.581138169,,295313.4188618311
3840,2,§,§,1.0,1.0,1.0,60,32886.7639989188,,32826.7639989188
3841,2,©ª©§,©§,0.5,0.5,0.6666666666666666,1306560,134159.14277359447,,1172400.8572264055
3842,2,§,§,1.0,1.0,1.0,328440,57543.22569810677,,270896.77430189325
3843,2,§,§,1.0,1.0,1.0,0,39783.41113929064,,39783.41113929064
3844,2,§,§,1.0,1.0,1.0,420,41154.443133646266,,40734.443133646266
3845,2,§§,§,0.5,0.5,1.0,505680,58054.21269952573,,447625.78730047424
3846,2,ª§,§,0.5,0.5,0.5,1801200,40716.9736798373,,1760483.0263201627
3847,2,ª§,§,0.5,0.5,0.5,80460,44006.50690294593,,36453.49309705407
3848,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1189680,36128.04311451907,,1153551.956885481
3849,2,§§,§,0.5,0.5,1.0,600,4279.543337620824,,3679.543337620824
3850,2,§,§,1.0,1.0,1.0,70620,55961.478660817185,,14658.521339182815
3851,2,§,§,1.0,1.0,1.0,156600,53527.333060003206,,103072.6669399968
3852,2,§,§,1.0,1.0,1.0,60,18732.48420346553,,18672.48420346553
3853,2,§,§,1.0,1.0,1.0,240,56538.94426356109,,56298.94426356109
3855,2,§,§,1.0,1.0,1.0,171780,68299.4065731658,,103480.5934268342
3856,2,©§,©§,1.0,1.0,1.0,866700,36325.92696533059,,830374.0730346694
3858,2,§,§,1.0,1.0,1.0,0,50256.80710747707,,50256.80710747707
3859,2,§,§,1.0,1.0,1.0,78480,34686.88762007518,,43793.11237992482
3861,2,ª§,§,0.5,0.5,0.5,626760,39948.01488833413,,586811.9851116659
3862,2,§,§,1.0,1.0,1.0,86100,31891.27142474106,,54208.72857525894
3863,2,§,§,1.0,1.0,1.0,0,31912.107189313447,,31912.107189313447
3864,2,§,§,1.0,1.0,1.0,965220,13215.919347123236,,952004.0806528768
3866,2,§,§,1.0,1.0,1.0,0,66642.27118201874,,66642.27118201874
3867,2,ª§,§,0.5,0.5,0.5,88200,31902.846849503498,,56297.1531504965
3868,2,§,§,1.0,1.0,1.0,25260,87956.77477091028,,62696.774770910284
3869,2,ª§,§,0.5,0.5,0.5,79980,74497.86217289935,,5482.137827100654
3871,2,§,§,1.0,1.0,1.0,109200,69927.18330213474,,39272.81669786526
3872,2,§,§,1.0,1.0,1.0,600240,39766.271652651536,,560473.7283473485
3873,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,91440,33562.381950118295,,57877.618049881705
3874,2,©§,©§,1.0,1.0,1.0,2231580,39843.080489443324,,2191736.919510557
3875,2,ª§,§,0.5,0.5,0.5,848580,76205.56071189906,,772374.4392881009
3876,2,§,§,1.0,1.0,1.0,60,32145.951925643465,,32085.951925643465
3878,2,§,§,1.0,1.0,1.0,360,45521.77533891056,,45161.77533891056
3879,2,§,§,1.0,1.0,1.0,82440,44433.80328110206,,38006.19671889794
3881,2,ª©§,§,0.33333333333333337,0.33333333333333337,0.33333333333333326,1304580,53721.61885776521,,1250858.381142235
3882,2,§,§,1.0,1.0,1.0,2460,36985.27434232418,,34525.27434232418
3883,2,©§,©§,1.0,1.0,1.0,300,32705.659980556644,,32405.659980556644
3885,2,§,§,1.0,1.0,1.0,60,33566.202142520306,,33506.202142520306
3886,2,¢¢©§,©§,0.5,0.5,0.6666666666666666,3488400,34317.367118543356,,3454082.6328814565
3887,2,©§,©§,1.0,1.0,1.0,1471560,77000.34811437344,,1394559.6518856266
3889,2,§,§,1.0,1.0,1.0,176640,76899.66307506905,,99740.33692493095
